"ID","X-Def","Y-Def","Z-Def"
1911,54.,2.4,3.2
1912,54.28284,1.717157,3.2
1913,54.28284,2.282843,3.2
1914,54.4,2.,3.2
1915,57.6,2.,3.2
1916,57.71716,1.717157,3.2
1917,57.71716,2.282843,3.2
1918,58.,1.6,3.2
1919,58.,1.811438,3.2
1920,58.,2.,3.2
1921,58.,2.188562,3.2
1922,58.,2.4,3.2
1923,58.28284,1.717157,3.2
1924,58.28284,2.282843,3.2
1925,58.4,2.,3.2
1926,61.6,2.,3.2
1927,61.71716,1.717157,3.2
1928,61.71716,2.282843,3.2
1929,62.,1.6,3.2
1930,62.,1.811438,3.2
1931,62.,2.,3.2
1932,62.,2.188562,3.2
1933,62.,2.4,3.2
1934,62.28284,1.717157,3.2
1935,62.28284,2.282843,3.2
1936,62.4,2.,3.2
1937,65.6,2.,3.2
1938,65.71716,1.717157,3.2
1939,65.71716,2.282843,3.2
1940,66.,1.6,3.2
1941,66.,1.811438,3.2
1942,66.,2.,3.2
1943,66.,2.188562,3.2
1944,66.,2.4,3.2
1945,66.28284,1.717157,3.2
1946,66.28284,2.282843,3.2
1947,66.4,2.,3.2
1948,69.6,2.,3.2
1949,69.71716,1.717157,3.2
1950,69.71716,2.282843,3.2
1951,70.,1.6,3.2
1952,70.,1.811438,3.2
1953,70.,2.,3.2
1954,70.,2.188562,3.2
1955,70.,2.4,3.2
1956,70.28284,1.717157,3.2
1957,70.28284,2.282843,3.2
1958,70.4,2.,3.2
1959,73.6,2.,3.2
1960,73.71716,1.717157,3.2
1961,73.71716,2.282843,3.2
1962,74.,1.6,3.2
1963,74.,1.811438,3.2
1964,74.,2.,3.2
1965,74.,2.188562,3.2
1966,74.,2.4,3.2
1967,74.28284,1.717157,3.2
1968,74.28284,2.282843,3.2
1969,74.4,2.,3.2
1970,77.6,2.,3.2
1971,77.71716,1.717157,3.2
1972,77.71716,2.282843,3.2
1973,78.,1.6,3.2
1974,78.,1.811438,3.2
1975,78.,2.,3.2
1976,78.,2.188562,3.2
1977,78.,2.4,3.2
1978,78.28284,1.717157,3.2
1979,78.28284,2.282843,3.2
1980,78.4,2.,3.2
1981,1.6,2.,3.6
1982,1.717157,1.717157,3.6
1983,1.717157,2.282843,3.6
1984,2.,1.6,3.6
1985,2.,1.811438,3.6
1986,2.,2.,3.6
1987,2.,2.188562,3.6
1988,2.,2.4,3.6
1989,2.282843,1.717157,3.6
1990,2.282843,2.282843,3.6
1991,2.4,2.,3.6
1992,5.6,2.,3.6
1993,5.717157,1.717157,3.6
1994,5.717157,2.282843,3.6
1995,6.,1.6,3.6
1996,6.,1.811438,3.6
1997,6.,2.,3.6
1998,6.,2.188562,3.6
1999,6.,2.4,3.6
2000,6.282843,1.717157,3.6
2001,6.282843,2.282843,3.6
2002,6.4,2.,3.6
2003,9.6,2.,3.6
2004,9.717157,1.717157,3.6
2005,9.717157,2.282843,3.6
2006,10.,1.6,3.6
2007,10.,1.811438,3.6
2008,10.,2.,3.6
2009,10.,2.188562,3.6
2010,10.,2.4,3.6
2011,10.28284,1.717157,3.6
2012,10.28284,2.282843,3.6
2013,10.4,2.,3.6
2014,13.6,2.,3.6
2015,13.71716,1.717157,3.6
2016,13.71716,2.282843,3.6
2017,14.,1.6,3.6
2018,14.,1.811438,3.6
2019,14.,2.,3.6
2020,14.,2.188562,3.6
2021,14.,2.4,3.6
2022,14.28284,1.717157,3.6
2023,14.28284,2.282843,3.6
2024,14.4,2.,3.6
2025,17.6,2.,3.6
2026,17.71716,1.717157,3.6
2027,17.71716,2.282843,3.6
2028,18.,1.6,3.6
2029,18.,1.811438,3.6
2030,18.,2.,3.6
2031,18.,2.188562,3.6
2032,18.,2.4,3.6
2033,18.28284,1.717157,3.6
2034,18.28284,2.282843,3.6
2035,18.4,2.,3.6
2036,21.6,2.,3.6
2037,21.71716,1.717157,3.6
2038,21.71716,2.282843,3.6
2039,22.,1.6,3.6
2040,22.,1.811438,3.6
2041,22.,2.,3.6
2042,22.,2.188562,3.6
2043,22.,2.4,3.6
2044,22.28284,1.717157,3.6
2045,22.28284,2.282843,3.6
2046,22.4,2.,3.6
2047,25.6,2.,3.6
2048,25.71716,1.717157,3.6
2049,25.71716,2.282843,3.6
2050,26.,1.6,3.6
2051,26.,1.811438,3.6
2052,26.,2.,3.6
2053,26.,2.188562,3.6
2054,26.,2.4,3.6
2055,26.28284,1.717157,3.6
2056,26.28284,2.282843,3.6
2057,26.4,2.,3.6
2058,29.6,2.,3.6
2059,29.71716,1.717157,3.6
2060,29.71716,2.282843,3.6
2061,30.,1.6,3.6
2062,30.,1.811438,3.6
2063,30.,2.,3.6
2064,30.,2.188562,3.6
2065,30.,2.4,3.6
2066,30.28284,1.717157,3.6
2067,30.28284,2.282843,3.6
2068,30.4,2.,3.6
2069,33.6,2.,3.6
2070,33.71716,1.717157,3.6
2071,33.71716,2.282843,3.6
2072,34.,1.6,3.6
2073,34.,1.811438,3.6
2074,34.,2.,3.6
2075,34.,2.188562,3.6
2076,34.,2.4,3.6
2077,34.28284,1.717157,3.6
2078,34.28284,2.282843,3.6
2079,34.4,2.,3.6
2080,37.6,2.,3.6
2081,37.71716,1.717157,3.6
2082,37.71716,2.282843,3.6
2083,38.,1.6,3.6
2084,38.,1.811438,3.6
2085,38.,2.,3.6
2086,38.,2.188562,3.6
2087,38.,2.4,3.6
2088,38.28284,1.717157,3.6
2089,38.28284,2.282843,3.6
2090,38.4,2.,3.6
2091,41.6,2.,3.6
2092,41.71716,1.717157,3.6
2093,41.71716,2.282843,3.6
2094,42.,1.6,3.6
2095,42.,1.811438,3.6
2096,42.,2.,3.6
2097,42.,2.188562,3.6
2098,42.,2.4,3.6
2099,42.28284,1.717157,3.6
2100,42.28284,2.282843,3.6
2101,42.4,2.,3.6
2102,45.6,2.,3.6
2103,45.71716,1.717157,3.6
2104,45.71716,2.282843,3.6
2105,46.,1.6,3.6
2106,46.,1.811438,3.6
2107,46.,2.,3.6
2108,46.,2.188562,3.6
2109,46.,2.4,3.6
2110,46.28284,1.717157,3.6
2111,46.28284,2.282843,3.6
2112,46.4,2.,3.6
2113,49.6,2.,3.6
2114,49.71716,1.717157,3.6
2115,49.71716,2.282843,3.6
2116,50.,1.6,3.6
2117,50.,1.811438,3.6
2118,50.,2.,3.6
2119,50.,2.188562,3.6
2120,50.,2.4,3.6
2121,50.28284,1.717157,3.6
2122,50.28284,2.282843,3.6
2123,50.4,2.,3.6
2124,53.6,2.,3.6
2125,53.71716,1.717157,3.6
2126,53.71716,2.282843,3.6
2127,54.,1.6,3.6
2128,54.,1.811438,3.6
2129,54.,2.,3.6
2130,54.,2.188562,3.6
2131,54.,2.4,3.6
2132,54.28284,1.717157,3.6
2133,54.28284,2.282843,3.6
2134,54.4,2.,3.6
2135,57.6,2.,3.6
2136,57.71716,1.717157,3.6
2137,57.71716,2.282843,3.6
2138,58.,1.6,3.6
2139,58.,1.811438,3.6
2140,58.,2.,3.6
2141,58.,2.188562,3.6
2142,58.,2.4,3.6
2143,58.28284,1.717157,3.6
2144,58.28284,2.282843,3.6
2145,58.4,2.,3.6
2146,61.6,2.,3.6
2147,61.71716,1.717157,3.6
2148,61.71716,2.282843,3.6
2149,62.,1.6,3.6
2150,62.,1.811438,3.6
2151,62.,2.,3.6
2152,62.,2.188562,3.6
2153,62.,2.4,3.6
2154,62.28284,1.717157,3.6
2155,62.28284,2.282843,3.6
2156,62.4,2.,3.6
2157,65.6,2.,3.6
2158,65.71716,1.717157,3.6
2159,65.71716,2.282843,3.6
2160,66.,1.6,3.6
2161,66.,1.811438,3.6
2162,66.,2.,3.6
2163,66.,2.188562,3.6
2164,66.,2.4,3.6
2165,66.28284,1.717157,3.6
2166,66.28284,2.282843,3.6
2167,66.4,2.,3.6
2168,69.6,2.,3.6
2169,69.71716,1.717157,3.6
2170,69.71716,2.282843,3.6
2171,70.,1.6,3.6
2172,70.,1.811438,3.6
2173,70.,2.,3.6
2174,70.,2.188562,3.6
2175,70.,2.4,3.6
2176,70.28284,1.717157,3.6
2177,70.28284,2.282843,3.6
2178,70.4,2.,3.6
2179,73.6,2.,3.6
2180,73.71716,1.717157,3.6
2181,73.71716,2.282843,3.6
2182,74.,1.6,3.6
2183,74.,1.811438,3.6
2184,74.,2.,3.6
2185,74.,2.188562,3.6
2186,74.,2.4,3.6
2187,74.28284,1.717157,3.6
2188,74.28284,2.282843,3.6
2189,74.4,2.,3.6
2190,77.6,2.,3.6
2191,77.71716,1.717157,3.6
2192,77.71716,2.282843,3.6
2193,78.,1.6,3.6
2194,78.,1.811438,3.6
2195,78.,2.,3.6
2196,78.,2.188562,3.6
2197,78.,2.4,3.6
2198,78.28284,1.717157,3.6
2199,78.28284,2.282843,3.6
2200,78.4,2.,3.6
2201,-2.,0.,4.
2202,-2.,0.5,4.
2203,-2.,1.,4.
2204,-2.,1.5,4.
2205,-2.,2.,4.
2206,-2.,2.5,4.
2207,-2.,3.,4.
2208,-2.,3.5,4.
2209,-2.,4.,4.
2210,-1.5,0.,4.
2211,-1.5,0.5,4.
2212,-1.5,1.,4.
2213,-1.5,1.5,4.
2214,-1.5,2.,4.
2215,-1.5,2.5,4.
2216,-1.5,3.,4.
2217,-1.5,3.5,4.
2218,-1.5,4.,4.
2219,-1.,0.,4.
2220,-1.,0.5,4.
2221,-1.,1.,4.
2222,-1.,1.5,4.
2223,-1.,2.,4.
2224,-1.,2.5,4.
2225,-1.,3.,4.
2226,-1.,3.5,4.
2227,-1.,4.,4.
2228,-0.5,0.,4.
2229,-0.5,0.5,4.
2230,-0.5,1.,4.
2231,-0.5,1.5,4.
2232,-0.5,2.,4.
2233,-0.5,2.5,4.
2234,-0.5,3.,4.
2235,-0.5,3.5,4.
2236,-0.5,4.,4.
2237,0.,0.,4.
2238,0.,0.5,4.
2239,0.,1.,4.
2240,0.,1.5,4.
2241,0.,2.,4.
2242,0.,2.5,4.
2243,0.,3.,4.
2244,0.,3.5,4.
2245,0.,4.,4.
2246,0.4,2.,4.
2247,0.438544,1.515394,4.
2248,0.438544,2.484606,4.
2249,0.472599,1.020598,4.
2250,0.472599,2.979402,4.
2251,0.490023,0.512084,4.
2252,0.490023,3.487916,4.
2253,0.5,0.,4.
2254,0.5,4.,4.
2255,0.8,2.,4.
2256,0.8816,1.541665,4.
2257,0.8816,2.458335,4.
2258,0.961765,1.054059,4.
2259,0.961765,2.945941,4.
2260,0.987518,0.5285,4.
2261,0.987518,3.4715,4.
2262,1.,0.,4.
2263,1.,4.,4.
2264,1.2,2.,4.
2265,1.326031,1.596265,4.
2266,1.326031,2.403735,4.
2267,1.498221,0.546711,4.
2268,1.498221,3.453289,4.
2269,1.5,0.,4.
2270,1.5,4.,4.
2271,1.505386,1.127332,4.
2272,1.505386,2.872668,4.
2273,1.6,2.,4.
2274,1.717157,1.717157,4.
2275,1.717157,2.282843,4.
2276,1.740844,1.401033,4.
2277,1.740844,2.598967,4.
2278,2.,0.,4.
2279,2.,0.53281,4.
2280,2.,1.036181,4.
2281,2.,1.359974,4.
2282,2.,1.6,4.
2283,2.,1.811438,4.
2284,2.,2.,4.
2285,2.,2.188562,4.
2286,2.,2.4,4.
2287,2.,2.640026,4.
2288,2.,2.963819,4.
2289,2.,3.46719,4.
2290,2.,4.,4.
2291,2.259156,1.401033,4.
2292,2.259156,2.598967,4.
2293,2.282843,1.717157,4.
2294,2.282843,2.282843,4.
2295,2.4,2.,4.
2296,2.494614,1.127332,4.
2297,2.494614,2.872668,4.
2298,2.5,0.,4.
2299,2.5,4.,4.
2300,2.501779,0.546711,4.
2301,2.501779,3.453289,4.
2302,2.673969,1.596265,4.
2303,2.673969,2.403735,4.
2304,2.8,2.,4.
2305,3.,0.,4.
2306,3.,4.,4.
2307,3.012482,0.5285,4.
2308,3.012482,3.4715,4.
2309,3.038235,1.054059,4.
2310,3.038235,2.945941,4.
2311,3.1184,1.541665,4.
2312,3.1184,2.458335,4.
2313,3.2,2.,4.
2314,3.5,0.,4.
2315,3.5,4.,4.
2316,3.509977,0.512084,4.
2317,3.509977,3.487916,4.
2318,3.527401,1.020598,4.
2319,3.527401,2.979402,4.
2320,3.561456,1.515394,4.
2321,3.561456,2.484606,4.
2322,3.6,2.,4.
2323,4.,0.,4.
2324,4.,0.5,4.
2325,4.,1.,4.
2326,4.,1.5,4.
2327,4.,2.,4.
2328,4.,2.5,4.
2329,4.,3.,4.
2330,4.,3.5,4.
2331,4.,4.,4.
2332,4.4,2.,4.
2333,4.438544,1.515394,4.
2334,4.438544,2.484606,4.
2335,4.472599,1.020598,4.
2336,4.472599,2.979402,4.
2337,4.490023,0.512084,4.
2338,4.490023,3.487916,4.
2339,4.5,0.,4.
2340,4.5,4.,4.
2341,4.8,2.,4.
2342,4.8816,1.541665,4.
2343,4.8816,2.458335,4.
2344,4.961765,1.054059,4.
2345,4.961765,2.945941,4.
2346,4.987518,0.5285,4.
2347,4.987518,3.4715,4.
2348,5.,0.,4.
2349,5.,4.,4.
2350,5.2,2.,4.
2351,5.326031,1.596265,4.
2352,5.326031,2.403735,4.
2353,5.498221,0.546711,4.
2354,5.498221,3.453289,4.
2355,5.5,0.,4.
2356,5.5,4.,4.
2357,5.505386,1.127332,4.
2358,5.505386,2.872668,4.
2359,5.6,2.,4.
2360,5.717157,1.717157,4.
2361,5.717157,2.282843,4.
2362,5.740844,1.401033,4.
2363,5.740844,2.598967,4.
2364,6.,0.,4.
2365,6.,0.53281,4.
2366,6.,1.036181,4.
2367,6.,1.359974,4.
2368,6.,1.6,4.
2369,6.,1.811438,4.
2370,6.,2.,4.
2371,6.,2.188562,4.
2372,6.,2.4,4.
2373,6.,2.640026,4.
2374,6.,2.963819,4.
2375,6.,3.46719,4.
2376,6.,4.,4.
2377,6.259156,1.401033,4.
2378,6.259156,2.598967,4.
2379,6.282843,1.717157,4.
2380,6.282843,2.282843,4.
2381,6.4,2.,4.
2382,6.494614,1.127332,4.
2383,6.494614,2.872668,4.
2384,6.5,0.,4.
2385,6.5,4.,4.
2386,6.501779,0.546711,4.
2387,6.501779,3.453289,4.
2388,6.673969,1.596265,4.
2389,6.673969,2.403735,4.
2390,6.8,2.,4.
2391,7.,0.,4.
2392,7.,4.,4.
2393,7.012482,0.5285,4.
2394,7.012482,3.4715,4.
2395,7.038235,1.054059,4.
2396,7.038235,2.945941,4.
2397,7.1184,1.541665,4.
2398,7.1184,2.458335,4.
2399,7.2,2.,4.
2400,7.5,0.,4.
2401,7.5,4.,4.
2402,7.509977,0.512084,4.
2403,7.509977,3.487916,4.
2404,7.527401,1.020598,4.
2405,7.527401,2.979402,4.
2406,7.561456,1.515394,4.
2407,7.561456,2.484606,4.
2408,7.6,2.,4.
2409,8.,0.,4.
2410,8.,0.5,4.
2411,8.,1.,4.
2412,8.,1.5,4.
2413,8.,2.,4.
2414,8.,2.5,4.
2415,8.,3.,4.
2416,8.,3.5,4.
2417,8.,4.,4.
2418,8.4,2.,4.
2419,8.438544,1.515394,4.
2420,8.438544,2.484606,4.
2421,8.472599,1.020598,4.
2422,8.472599,2.979402,4.
2423,8.490023,0.512084,4.
2424,8.490023,3.487916,4.
2425,8.5,0.,4.
2426,8.5,4.,4.
2427,8.8,2.,4.
2428,8.8816,1.541665,4.
2429,8.8816,2.458335,4.
2430,8.961765,1.054059,4.
2431,8.961765,2.945941,4.
2432,8.987518,0.5285,4.
2433,8.987518,3.4715,4.
2434,9.,0.,4.
2435,9.,4.,4.
2436,9.2,2.,4.
2437,9.326031,1.596265,4.
2438,9.326031,2.403735,4.
2439,9.498221,0.546711,4.
2440,9.498221,3.453289,4.
2441,9.5,0.,4.
2442,9.5,4.,4.
2443,9.505386,1.127332,4.
2444,9.505386,2.872668,4.
2445,9.6,2.,4.
2446,9.717157,1.717157,4.
2447,9.717157,2.282843,4.
2448,9.740844,1.401033,4.
2449,9.740844,2.598967,4.
2450,10.,0.,4.
2451,10.,0.53281,4.
2452,10.,1.036181,4.
2453,10.,1.359974,4.
2454,10.,1.6,4.
2455,10.,1.811438,4.
2456,10.,2.,4.
2457,10.,2.188562,4.
2458,10.,2.4,4.
2459,10.,2.640026,4.
2460,10.,2.963819,4.
2461,10.,3.46719,4.
2462,10.,4.,4.
2463,10.25916,1.401033,4.
2464,10.25916,2.598967,4.
2465,10.28284,1.717157,4.
2466,10.28284,2.282843,4.
2467,10.4,2.,4.
2468,10.49461,1.127332,4.
2469,10.49461,2.872668,4.
2470,10.5,0.,4.
2471,10.5,4.,4.
2472,10.50178,0.546711,4.
2473,10.50178,3.453289,4.
2474,10.67397,1.596265,4.
2475,10.67397,2.403735,4.
2476,10.8,2.,4.
2477,11.,0.,4.
2478,11.,4.,4.
2479,11.01248,0.5285,4.
2480,11.01248,3.4715,4.
2481,11.03824,1.054059,4.
2482,11.03824,2.945941,4.
2483,11.1184,1.541665,4.
2484,11.1184,2.458335,4.
2485,11.2,2.,4.
2486,11.5,0.,4.
2487,11.5,4.,4.
2488,11.50998,0.512084,4.
2489,11.50998,3.487916,4.
2490,11.5274,1.020598,4.
2491,11.5274,2.979402,4.
2492,11.56146,1.515394,4.
2493,11.56146,2.484606,4.
2494,11.6,2.,4.
2495,12.,0.,4.
2496,12.,0.5,4.
2497,12.,1.,4.
2498,12.,1.5,4.
2499,12.,2.,4.
2500,12.,2.5,4.
2501,12.,3.,4.
2502,12.,3.5,4.
2503,12.,4.,4.
2504,12.4,2.,4.
2505,12.43854,1.515394,4.
2506,12.43854,2.484606,4.
2507,12.4726,1.020598,4.
2508,12.4726,2.979402,4.
2509,12.49002,0.512084,4.
2510,12.49002,3.487916,4.
2511,12.5,0.,4.
2512,12.5,4.,4.
2513,12.8,2.,4.
2514,12.8816,1.541665,4.
2515,12.8816,2.458335,4.
2516,12.96176,1.054059,4.
2517,12.96176,2.945941,4.
2518,12.98752,0.5285,4.
2519,12.98752,3.4715,4.
2520,13.,0.,4.
2521,13.,4.,4.
2522,13.2,2.,4.
2523,13.32603,1.596265,4.
2524,13.32603,2.403735,4.
2525,13.49822,0.546711,4.
2526,13.49822,3.453289,4.
2527,13.5,0.,4.
2528,13.5,4.,4.
2529,13.50539,1.127332,4.
2530,13.50539,2.872668,4.
2531,13.6,2.,4.
2532,13.71716,1.717157,4.
2533,13.71716,2.282843,4.
2534,13.74084,1.401033,4.
2535,13.74084,2.598967,4.
2536,14.,0.,4.
2537,14.,0.53281,4.
2538,14.,1.036181,4.
2539,14.,1.359974,4.
2540,14.,1.6,4.
2541,14.,1.811438,4.
2542,14.,2.,4.
2543,14.,2.188562,4.
2544,14.,2.4,4.
2545,14.,2.640026,4.
2546,14.,2.963819,4.
2547,14.,3.46719,4.
2548,14.,4.,4.
2549,14.25916,1.401033,4.
2550,14.25916,2.598967,4.
2551,14.28284,1.717157,4.
2552,14.28284,2.282843,4.
2553,14.4,2.,4.
2554,14.49461,1.127332,4.
2555,14.49461,2.872668,4.
2556,14.5,0.,4.
2557,14.5,4.,4.
2558,14.50178,0.546711,4.
2559,14.50178,3.453289,4.
2560,14.67397,1.596265,4.
2561,14.67397,2.403735,4.
2562,14.8,2.,4.
2563,15.,0.,4.
2564,15.,4.,4.
2565,15.01248,0.5285,4.
2566,15.01248,3.4715,4.
2567,15.03824,1.054059,4.
2568,15.03824,2.945941,4.
2569,15.1184,1.541665,4.
2570,15.1184,2.458335,4.
2571,15.2,2.,4.
2572,15.5,0.,4.
2573,15.5,4.,4.
2574,15.50998,0.512084,4.
2575,15.50998,3.487916,4.
2576,15.5274,1.020598,4.
2577,15.5274,2.979402,4.
2578,15.56146,1.515394,4.
2579,15.56146,2.484606,4.
2580,15.6,2.,4.
2581,16.,0.,4.
2582,16.,0.5,4.
2583,16.,1.,4.
2584,16.,1.5,4.
2585,16.,2.,4.
2586,16.,2.5,4.
2587,16.,3.,4.
2588,16.,3.5,4.
2589,16.,4.,4.
2590,16.4,2.,4.
2591,16.43854,1.515394,4.
2592,16.43854,2.484606,4.
2593,16.4726,1.020598,4.
2594,16.4726,2.979402,4.
2595,16.49002,0.512084,4.
2596,16.49002,3.487916,4.
2597,16.5,0.,4.
2598,16.5,4.,4.
2599,16.8,2.,4.
2600,16.8816,1.541665,4.
2601,16.8816,2.458335,4.
2602,16.96176,1.054059,4.
2603,16.96176,2.945941,4.
2604,16.98752,0.5285,4.
2605,16.98752,3.4715,4.
2606,17.,0.,4.
2607,17.,4.,4.
2608,17.2,2.,4.
2609,17.32603,1.596265,4.
2610,17.32603,2.403735,4.
2611,17.49822,0.546711,4.
2612,17.49822,3.453289,4.
2613,17.5,0.,4.
2614,17.5,4.,4.
2615,17.50539,1.127332,4.
2616,17.50539,2.872668,4.
2617,17.6,2.,4.
2618,17.71716,1.717157,4.
2619,17.71716,2.282843,4.
2620,17.74084,1.401033,4.
2621,17.74084,2.598967,4.
2622,18.,0.,4.
2623,18.,0.53281,4.
2624,18.,1.036181,4.
2625,18.,1.359974,4.
2626,18.,1.6,4.
2627,18.,1.811438,4.
2628,18.,2.,4.
2629,18.,2.188562,4.
2630,18.,2.4,4.
2631,18.,2.640026,4.
2632,18.,2.963819,4.
2633,18.,3.46719,4.
2634,18.,4.,4.
2635,18.25916,1.401033,4.
2636,18.25916,2.598967,4.
2637,18.28284,1.717157,4.
2638,18.28284,2.282843,4.
2639,18.4,2.,4.
2640,18.49461,1.127332,4.
2641,18.49461,2.872668,4.
2642,18.5,0.,4.
2643,18.5,4.,4.
2644,18.50178,0.546711,4.
2645,18.50178,3.453289,4.
2646,18.67397,1.596265,4.
2647,18.67397,2.403735,4.
2648,18.8,2.,4.
2649,19.,0.,4.
2650,19.,4.,4.
2651,19.01248,0.5285,4.
2652,19.01248,3.4715,4.
2653,19.03824,1.054059,4.
2654,19.03824,2.945941,4.
2655,19.1184,1.541665,4.
2656,19.1184,2.458335,4.
2657,19.2,2.,4.
2658,19.5,0.,4.
2659,19.5,4.,4.
2660,19.50998,0.512084,4.
2661,19.50998,3.487916,4.
2662,19.5274,1.020598,4.
2663,19.5274,2.979402,4.
2664,19.56146,1.515394,4.
2665,19.56146,2.484606,4.
2666,19.6,2.,4.
2667,20.,0.,4.
2668,20.,0.5,4.
2669,20.,1.,4.
2670,20.,1.5,4.
2671,20.,2.,4.
2672,20.,2.5,4.
2673,20.,3.,4.
2674,20.,3.5,4.
2675,20.,4.,4.
2676,20.4,2.,4.
2677,20.43854,1.515394,4.
2678,20.43854,2.484606,4.
2679,20.4726,1.020598,4.
2680,20.4726,2.979402,4.
2681,20.49002,0.512084,4.
2682,20.49002,3.487916,4.
2683,20.5,0.,4.
2684,20.5,4.,4.
2685,20.8,2.,4.
2686,20.8816,1.541665,4.
2687,20.8816,2.458335,4.
2688,20.96176,1.054059,4.
2689,20.96176,2.945941,4.
2690,20.98752,0.5285,4.
2691,20.98752,3.4715,4.
2692,21.,0.,4.
2693,21.,4.,4.
2694,21.2,2.,4.
2695,21.32603,1.596265,4.
2696,21.32603,2.403735,4.
2697,21.49822,0.546711,4.
2698,21.49822,3.453289,4.
2699,21.5,0.,4.
2700,21.5,4.,4.
2701,21.50539,1.127332,4.
2702,21.50539,2.872668,4.
2703,21.6,2.,4.
2704,21.71716,1.717157,4.
2705,21.71716,2.282843,4.
2706,21.74084,1.401033,4.
2707,21.74084,2.598967,4.
2708,22.,0.,4.
2709,22.,0.53281,4.
2710,22.,1.036181,4.
2711,22.,1.359974,4.
2712,22.,1.6,4.
2713,22.,1.811438,4.
2714,22.,2.,4.
2715,22.,2.188562,4.
2716,22.,2.4,4.
2717,22.,2.640026,4.
2718,22.,2.963819,4.
2719,22.,3.46719,4.
2720,22.,4.,4.
2721,22.25916,1.401033,4.
2722,22.25916,2.598967,4.
2723,22.28284,1.717157,4.
2724,22.28284,2.282843,4.
2725,22.4,2.,4.
2726,22.49461,1.127332,4.
2727,22.49461,2.872668,4.
2728,22.5,0.,4.
2729,22.5,4.,4.
2730,22.50178,0.546711,4.
2731,22.50178,3.453289,4.
2732,22.67397,1.596265,4.
2733,22.67397,2.403735,4.
2734,22.8,2.,4.
2735,23.,0.,4.
2736,23.,4.,4.
2737,23.01248,0.5285,4.
2738,23.01248,3.4715,4.
2739,23.03824,1.054059,4.
2740,23.03824,2.945941,4.
2741,23.1184,1.541665,4.
2742,23.1184,2.458335,4.
2743,23.2,2.,4.
2744,23.5,0.,4.
2745,23.5,4.,4.
2746,23.50998,0.512084,4.
2747,23.50998,3.487916,4.
2748,23.5274,1.020598,4.
2749,23.5274,2.979402,4.
2750,23.56146,1.515394,4.
2751,23.56146,2.484606,4.
2752,23.6,2.,4.
2753,24.,0.,4.
2754,24.,0.5,4.
2755,24.,1.,4.
2756,24.,1.5,4.
2757,24.,2.,4.
2758,24.,2.5,4.
2759,24.,3.,4.
2760,24.,3.5,4.
2761,24.,4.,4.
2762,24.4,2.,4.
2763,24.43854,1.515394,4.
2764,24.43854,2.484606,4.
2765,24.4726,1.020598,4.
2766,24.4726,2.979402,4.
2767,24.49002,0.512084,4.
2768,24.49002,3.487916,4.
2769,24.5,0.,4.
2770,24.5,4.,4.
2771,24.8,2.,4.
2772,24.8816,1.541665,4.
2773,24.8816,2.458335,4.
2774,24.96176,1.054059,4.
2775,24.96176,2.945941,4.
2776,24.98752,0.5285,4.
2777,24.98752,3.4715,4.
2778,25.,0.,4.
2779,25.,4.,4.
2780,25.2,2.,4.
2781,25.32603,1.596265,4.
2782,25.32603,2.403735,4.
2783,25.49822,0.546711,4.
2784,25.49822,3.453289,4.
2785,25.5,0.,4.
2786,25.5,4.,4.
2787,25.50539,1.127332,4.
2788,25.50539,2.872668,4.
2789,25.6,2.,4.
2790,25.71716,1.717157,4.
2791,25.71716,2.282843,4.
2792,25.74084,1.401033,4.
2793,25.74084,2.598967,4.
2794,26.,0.,4.
2795,26.,0.53281,4.
2796,26.,1.036181,4.
2797,26.,1.359974,4.
2798,26.,1.6,4.
2799,26.,1.811438,4.
2800,26.,2.,4.
2801,26.,2.188562,4.
2802,26.,2.4,4.
2803,26.,2.640026,4.
2804,26.,2.963819,4.
2805,26.,3.46719,4.
2806,26.,4.,4.
2807,26.25916,1.401033,4.
2808,26.25916,2.598967,4.
2809,26.28284,1.717157,4.
2810,26.28284,2.282843,4.
2811,26.4,2.,4.
2812,26.49461,1.127332,4.
2813,26.49461,2.872668,4.
2814,26.5,0.,4.
2815,26.5,4.,4.
2816,26.50178,0.546711,4.
2817,26.50178,3.453289,4.
2818,26.67397,1.596265,4.
2819,26.67397,2.403735,4.
2820,26.8,2.,4.
2821,27.,0.,4.
2822,27.,4.,4.
2823,27.01248,0.5285,4.
2824,27.01248,3.4715,4.
2825,27.03824,1.054059,4.
2826,27.03824,2.945941,4.
2827,27.1184,1.541665,4.
2828,27.1184,2.458335,4.
2829,27.2,2.,4.
2830,27.5,0.,4.
2831,27.5,4.,4.
2832,27.50998,0.512084,4.
2833,27.50998,3.487916,4.
2834,27.5274,1.020598,4.
2835,27.5274,2.979402,4.
2836,27.56146,1.515394,4.
2837,27.56146,2.484606,4.
2838,27.6,2.,4.
2839,28.,0.,4.
2840,28.,0.5,4.
2841,28.,1.,4.
2842,28.,1.5,4.
2843,28.,2.,4.
2844,28.,2.5,4.
2845,28.,3.,4.
2846,28.,3.5,4.
2847,28.,4.,4.
2848,28.4,2.,4.
2849,28.43854,1.515394,4.
2850,28.43854,2.484606,4.
2851,28.4726,1.020598,4.
2852,28.4726,2.979402,4.
2853,28.49002,0.512084,4.
2854,28.49002,3.487916,4.
2855,28.5,0.,4.
2856,28.5,4.,4.
2857,28.8,2.,4.
2858,28.8816,1.541665,4.
2859,28.8816,2.458335,4.
2860,28.96176,1.054059,4.
2861,28.96176,2.945941,4.
2862,28.98752,0.5285,4.
